hotel_id,hotel_name,address,city,state,star_rating,url,photo1,photo2,photo3,photo4,photo5,overview,number_of_reviews,rating_average,price
65538,The Patra Bali Resort & Villas,"Jl. Ir. H. Juanda, South Kuta Beach",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=65538,http://pix4.agoda.net/hotelimages/655/65538/65538_15080314430033540460.jpg?s=312x,http://pix5.agoda.net/hotelimages/655/65538/65538_14082116250021433152.jpg?s=312x,http://pix2.agoda.net/hotelimages/655/65538/65538_15080314420033540442.jpg?s=312x,http://pix1.agoda.net/hotelimages/655/65538/65538_15080314420033540443.jpg?s=312x,http://pix1.agoda.net/hotelimages/655/65538/65538_15080314420033540444.jpg?s=312x,"The Patra Bali Resort & Villas is a popular choice amongst travelers in Bali, whether exploring or just passing through. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. 24-hour room service, free Wi-Fi in all rooms, Wi-Fi in public areas, car park, room service are there for guest's enjoyment. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning. The hotel's peaceful atmosphere extends to its recreational facilities which include private beach, outdoor pool, spa, massage, kids club. The Patra Bali Resort & Villas combines warm hospitality with a lovely ambiance to make your stay in Bali unforgettable.",1253,"8,20",702086
65540,"The Ritz-Carlton Jakarta, Mega Kuningan",Jl. DR. Ide Anak Agung Gde Agung Kav. E.1.1 No.1,Jakarta,DKI Jakarta,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=65540,http://pix2.agoda.net/hotelimages/6540218/0/e3b44ec71b2410ef0e7ddd3f895b3966.jpg?s=312x,http://pix1.agoda.net/hotelimages/655/65540/65540_17061211160053603458.jpg?s=312x,http://pix5.agoda.net/hotelimages/655/65540/65540_17061510280053694838.jpg?s=312x,http://pix4.agoda.net/hotelimages/655/65540/65540_17061510280053694839.jpg?s=312x,http://pix2.agoda.net/hotelimages/655/65540/65540_17061510280053694840.jpg?s=312x,"Ideally located in the prime touristic area of Kuningan, The Ritz-Carlton Jakarta, Mega Kuningan promises a relaxing and wonderful visit. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. Take advantage of the hotel's 24-hour room service, free Wi-Fi in all rooms, wheelchair accessible, taxi service, private check in/check out. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like television LCD/plasma screen, private pool, internet access – wireless (complimentary), whirlpool bathtub, non smoking rooms. Access to the hotel's dart board, yoga room, hot tub, fitness center, sauna will further enhance your satisfying stay. Discover all Jakarta has to offer by making The Ritz-Carlton Jakarta, Mega Kuningan your base.",772,"8,90",1325000
65546,The Sunan Hotel Solo,Jalan Ahmad Yani No. 40,Solo (Surakarta),Central Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=65546,http://pix5.agoda.net/hotelimages/655/65546/65546_15082011180034673784.jpg?s=312x,http://pix3.agoda.net/hotelimages/655/65546/65546_120612132405069.jpg?s=312x,http://pix4.agoda.net/hotelimages/655/65546/65546_15082011180034673789.jpg?s=312x,http://pix5.agoda.net/hotelimages/655/65546/65546_15082011180034673791.jpg?s=312x,http://pix1.agoda.net/hotelimages/655/65546/65546_15082011180034673793.jpg?s=312x,"The Sunan Hotel Solo is a popular choice amongst travelers in Solo (Surakarta), whether exploring or just passing through. Both business travelers and tourists can enjoy the hotel's facilities and services. To be found at the hotel are 24-hour room service, free Wi-Fi in all rooms, 24-hour security, luggage storage, Wi-Fi in public areas. Designed for comfort, selected guestrooms offer internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning, desk to ensure a restful night. Recuperate from a full day of sightseeing in the comfort of your room or take advantage of the hotel's recreational facilities, including hot tub, fitness center, sauna, outdoor pool, spa. Convenience and comfort makes The Sunan Hotel Solo the perfect choice for your stay in Solo (Surakarta).",1287,"8,20",417016
65547,Sahid Jaya Solo Hotel,Jl. Gajahmada 82,Solo (Surakarta),Central Java,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=65547,http://pix1.agoda.net/hotelimages/65547/-1/5f42a57e5ccc39100d45d4aa4b8c17c9.jpg?s=312x,http://pix2.agoda.net/hotelimages/65547/-1/aa727de69a5ff8f82ae3e4b8c109c545.jpg?s=312x,http://pix4.agoda.net/hotelimages/655/65547/65547_17031410220051530344.jpg?s=312x,http://pix5.agoda.net/hotelimages/65547/-1/7a3945df1980e913701a5702a2d656fe.jpg?s=312x,http://pix2.agoda.net/hotelimages/65547/-1/73d97c87512bbf1984871f5a632a0880.jpg?s=312x,"The 5-star Sahid Jaya Solo Hotel offers comfort and convenience whether you're on business or holiday in Solo (Surakarta). The hotel has everything you need for a comfortable stay. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop are on the list of things guests can enjoy. Some of the well-appointed guestrooms feature television LCD/plasma screen, bathroom phone, carpeting, free welcome drink, linens. Recuperate from a full day of sightseeing in the comfort of your room or take advantage of the hotel's recreational facilities, including fitness center, sauna, outdoor pool, spa, massage. Discover all Solo (Surakarta) has to offer by making Sahid Jaya Solo Hotel your base.",834,"7,50",258841
68310,Viceroy Bali,"Jl. Lanyahan, Br. Nagi",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=68310,http://pix2.agoda.net/hotelimages/4889625/0/106fc4102814d4afba530169760b1473.jpg?s=312x,http://pix3.agoda.net/hotelimages/683/68310/68310_14030112510018515622.jpg?s=312x,http://pix5.agoda.net/hotelimages/683/68310/68310_15072914410033265553.jpg?s=312x,http://pix5.agoda.net/hotelimages/683/68310/68310_15072914410033265561.jpg?s=312x,http://pix4.agoda.net/hotelimages/683/68310/68310_15072914410033265562.jpg?s=312x,"Ideally located in the prime touristic area of Ubud, Viceroy Bali Luxury Villas promises a relaxing and wonderful visit. The hotel has everything you need for a comfortable stay. Service-minded staff will welcome and guide you at the Viceroy Bali Luxury Villas. Designed for comfort, selected guestrooms offer television LCD/plasma screen, internet access – wireless, private pool, internet access – wireless (complimentary), non smoking rooms to ensure a restful night. Entertain the hotel's recreational facilities, including hot tub, fitness center, outdoor pool, indoor pool, spa. No matter what your reasons are for visiting Bali, Viceroy Bali Luxury Villas will make you feel instantly at home.",315,"9,20",6632727
69542,Hillstone Uluwatu Villa,"Jalan Kahuripan No. 99, Br Bakung Sari, Desa Ungasan Uluwatu 80364 Bali Indonesia",Bali,Bali,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69542,http://pix5.agoda.net/hotelimages/69542/-1/a60d4e1413ee447958e1950e58e19efa.jpg?s=312x,http://pix1.agoda.net/hotelimages/69542/-1/d3ab066ccf0719769b0ebabc177cfcb1.jpg?s=312x,http://pix2.agoda.net/hotelimages/69542/-1/5e96fc4515e008c3e9c95d70aa8d450e.jpg?s=312x,http://pix3.agoda.net/hotelimages/69542/-1/330a0a93a969b36e85526c94f5c0d228.jpg?s=312x,http://pix1.agoda.net/hotelimages/69542/-1/2a074454b6c7e5679596ce073edbd73a.jpg?s=312x,"The Dreamland Luxury Villas & Spa is conveniently located in the popular Uluwatu area. The hotel has everything you need for a comfortable stay. Take advantage of the hotel's free Wi-Fi in all rooms, 24-hour security, chapel, shrine, daily housekeeping. Designed for comfort, selected guestrooms offer television LCD/plasma screen, internet access – wireless, private pool, internet access – wireless (complimentary), whirlpool bathtub to ensure a restful night. To enhance guests' stay, the hotel offers recreational facilities such as hot tub, sauna, golf course (within 3 km), outdoor pool, spa. Discover all Bali has to offer by making The Dreamland Luxury Villas & Spa your base.",466,"7,90",2970231
69544,Febri's Hotel & Spa,"Kartika Plaza Street, Kuta Beach",Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69544,http://pix1.agoda.net/hotelimages/695/69544/69544_16042108430041663174.jpg?s=312x,http://pix3.agoda.net/hotelimages/695/69544/69544_14042112280019139643.jpg?s=312x,http://pix2.agoda.net/hotelimages/695/69544/69544_13112615030017753170.jpg?s=312x,http://pix2.agoda.net/hotelimages/695/69544/69544_14041814130019124420.jpg?s=312x,http://pix3.agoda.net/hotelimages/695/69544/69544_14041814130019124423.jpg?s=312x,"Ideally located in the prime touristic area of Kuta, Febri's Hotel & Spa promises a relaxing and wonderful visit. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. All the necessary facilities, including free Wi-Fi in all rooms, shrine, convenience store, daily housekeeping, gift/souvenir shop, are at hand. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like television LCD/plasma screen, mirror, non smoking rooms, air conditioning, wake-up service. To enhance guests' stay, the hotel offers recreational facilities such as hot tub, outdoor pool, diving, fishing, spa. Discover all Bali has to offer by making Febri's Hotel & Spa your base.",2518,"8,40",440946
69546,The Lokha Legian Resort and Spa,Padma Street,Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69546,http://pix3.agoda.net/hotelimages/69546/-1/23b4f4ecbf51ed82109717e32149c691.jpg?s=312x,http://pix1.agoda.net/hotelimages/695/69546/69546_16081008160045354936.jpg?s=312x,http://pix2.agoda.net/hotelimages/695/69546/69546_16082611310045833124.jpg?s=312x,http://pix4.agoda.net/hotelimages/695/69546/69546_16082612350045835126.jpg?s=312x,http://pix2.agoda.net/hotelimages/695/69546/69546_16082612350045835127.jpg?s=312x,"Located in Legian, The Lokha Legian Hotel is a perfect starting point from which to explore Bali. The hotel has everything you need for a comfortable stay. All the necessary facilities, including 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, postal service, are at hand. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like complimentary tea, closet, towels, slippers, complimentary instant coffee. The hotel's peaceful atmosphere extends to its recreational facilities which include outdoor pool, spa, massage, pool (kids). A welcoming atmosphere and excellent service are what you can expect during your stay at The Lokha Legian Hotel.",620,"8,50",437397
69552,Naya Gawana Resort & Spa,"West Bali National Park,Banyuwedang, Buleleng,North Bali",Bali,Bali,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69552,http://pix3.agoda.net/hotelimages/695/69552/69552_15081908530034557222.jpg?s=312x,http://pix5.agoda.net/hotelimages/695/69552/69552_14042515010019203801.jpg?s=312x,http://pix2.agoda.net/hotelimages/695/69552/69552_15081908530034557207.jpg?s=312x,http://pix1.agoda.net/hotelimages/695/69552/69552_15081908530034557208.jpg?s=312x,http://pix1.agoda.net/hotelimages/695/69552/69552_15081908530034557209.jpg?s=312x,"The 4-star Naya Gawana Resort and Spa offers comfort and convenience whether you're on business or holiday in Bali. The hotel offers a wide range of amenities and perks to ensure you have a great time. All the necessary facilities, including free Wi-Fi in all rooms, daily housekeeping, fax machine, photocopying, printer, are at hand. Each guestroom is elegantly furnished and equipped with handy amenities. To enhance guests' stay, the hotel offers recreational facilities such as canoe, yoga room, snorkeling, hot tub, hot spring bath. For reliable service and professional staff, Naya Gawana Resort and Spa caters to your needs.",119,"8,40",1932614
69560,HARRIS Resort Batam Waterfront,"Waterfront City, Marina",Batam Island,Riau Islands,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69560,http://pix3.agoda.net/hotelimages/69560/-1/7ec03576ca53d8c83fd22035594c292e.jpg?s=312x,http://pix5.agoda.net/hotelimages/69560/-1/d3b964b4b04951a5289191ccf57692b9.jpg?s=312x,http://pix4.agoda.net/hotelimages/695/69560/69560_16053009470042855353.jpg?s=312x,http://pix4.agoda.net/hotelimages/695/69560/69560_16101316230047726760.jpg?s=312x,http://pix1.agoda.net/hotelimages/69560/-1/d332078ab64b337910c8fe927933cf70.jpg?s=312x,"HARRIS Resort Waterfront is a popular choice amongst travelers in Batam Island, whether exploring or just passing through. The hotel offers a wide range of amenities and perks to ensure you have a great time. Facilities like 24-hour room service, free Wi-Fi in all rooms, 24-hour security, gift/souvenir shop, taxi service are readily available for you to enjoy. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, complimentary instant coffee, complimentary tea, free welcome drink, mirror. Take a break from a long day and make use of canoe, dart board, mini golf course, watersports equipment rentals, private beach. HARRIS Resort Waterfront is an excellent choice from which to explore Batam Island or to simply relax and rejuvenate.",4344,"7,60",614876
69562,Mayang Sari Beach Resort,"Jalan Panglima Pantar, Lagoi, Bintan Island, Indonesia,",Bintan Island,Riau Islands,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69562,http://pix1.agoda.net/hotelimages/695/69562/69562_16042010040041635879.jpg?s=312x,http://pix4.agoda.net/hotelimages/695/69562/69562_16032411350041038093.jpg?s=312x,http://pix4.agoda.net/hotelimages/69562/-1/568e39f50ef4157f1c0ed4046488f25e.jpg?s=312x,http://pix1.agoda.net/hotelimages/69562/-1/ab587d52183a4d6bdd72b5183a41a3eb.jpg?s=312x,http://pix1.agoda.net/hotelimages/69562/-1/3ec8cfe6d13fcec360d442096d1e31c8.jpg?s=312x,"The 5-star Mayang Sari Beach Resort offers comfort and convenience whether you're on business or holiday in Bintan Island. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. Take advantage of the hotel's 24-hour room service, free Wi-Fi in all rooms, 24-hour security, convenience store, daily housekeeping. All rooms are designed and decorated to make guests feel right at home, and some rooms come with closet, complimentary tea, towels, wooden/parqueted flooring, slippers. Take a break from a long day and make use of badminton court, bowling alley, wind surfing, snorkeling, private beach. Friendly staff, great facilities and close proximity to all that Bintan Island has to offer are three great reasons you should stay at Mayang Sari Beach Resort.",1035,"7,80",1211420
69564,Aston Rasuna Hotel,"Tower A - Lower Ground, Komplek Apartemen Taman Rasuna, Jl.",Jakarta,DKI Jakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69564,http://pix2.agoda.net/hotelimages/5079692/0/667a2c079ea4a73b8c3c2f7cb020f577.jpg?s=312x,http://pix4.agoda.net/hotelimages/695/69564/69564_17102616480058357768.jpg?s=312x,http://pix2.agoda.net/hotelimages/695/69564/69564_16042618290041826632.jpg?s=312x,http://pix3.agoda.net/hotelimages/695/69564/69564_16042618290041826634.jpg?s=312x,http://pix4.agoda.net/hotelimages/695/69564/69564_16042618290041826635.jpg?s=312x,"The 4-star Aston Rasuna Hotel offers comfort and convenience whether you're on business or holiday in Jakarta. Both business travelers and tourists can enjoy the hotel's facilities and services. Take advantage of the hotel's 24-hour room service, free Wi-Fi in all rooms, 24-hour security, convenience store, daily housekeeping. Television LCD/plasma screen, complimentary instant coffee, complimentary tea, linens, mirror can be found in selected guestrooms. Take a break from a long day and make use of dart board, fitness center, outdoor pool, spa, massage. Aston Rasuna Hotel is an excellent choice from which to explore Jakarta or to simply relax and rejuvenate.",1286,"7,20",558264
69568,Sparks Life Jakarta,Mangga Besar Raya Street Number 42,Jakarta,DKI Jakarta,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69568,http://pix3.agoda.net/hotelimages/69568/-1/cd1db6ba67167ea3812f40f692f7b393.jpg?s=312x,http://pix1.agoda.net/hotelimages/695/69568/69568_15120717200038314622.jpg?s=312x,http://pix2.agoda.net/hotelimages/695/69568/69568_15070716330031813501.jpg?s=312x,http://pix5.agoda.net/hotelimages/695/69568/69568_15070716330031813502.jpg?s=312x,http://pix5.agoda.net/hotelimages/695/69568/69568_15070716330031813503.jpg?s=312x,"Stop at Sparks Life Jakarta to discover the wonders of Jakarta. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. All the necessary facilities, including free Wi-Fi in all rooms, 24-hour front desk, 24-hour room service, facilities for disabled guests, luggage storage, are at hand. Designed for comfort, selected guestrooms offer television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning to ensure a restful night. Access to the hotel's sauna, outdoor pool, spa, massage will further enhance your satisfying stay. Friendly staff, great facilities and close proximity to all that Jakarta has to offer are three great reasons you should stay at Sparks Life Jakarta.",1315,"7,50",200908
69570,Sahid Manado Hotel,Jl. Babe Palar 1,Manado,North Sulawesi,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69570,http://pix3.agoda.net/hotelimages/69570/-1/81c75864823af8d0e40246621e6eec65.jpg?s=312x,http://pix4.agoda.net/hotelimages/695/69570/69570_14073015570020574065.jpg?s=312x,http://pix5.agoda.net/hotelimages/695/69570/69570_14073015570020574056.jpg?s=312x,http://pix1.agoda.net/hotelimages/695/69570/69570_14073015570020574057.jpg?s=312x,http://pix1.agoda.net/hotelimages/695/69570/69570_14073015570020574062.jpg?s=312x,"Sahid Manado Hotel is perfectly located for both business and leisure guests in Manado. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. All the necessary facilities, including 24-hour front desk, 24-hour room service, express check-in/check-out, Wi-Fi in public areas, car park, are at hand. Each guestroom is elegantly furnished and equipped with handy amenities. The hotel offers various recreational opportunities. For reliable service and professional staff, Sahid Manado Hotel caters to your needs.",54,"5,20",303437
69579,Novotel Solo Hotel,Jl. Slamet Riyadi No.272,Solo (Surakarta),Central Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69579,http://pix1.agoda.net/hotelimages/695/69579/69579_17040717450052196230.jpg?s=312x,http://pix1.agoda.net/hotelimages/695/69579/69579_17020817130050863675.jpg?s=312x,http://pix4.agoda.net/hotelimages/695/69579/69579_17040717450052196226.jpg?s=312x,http://pix2.agoda.net/hotelimages/695/69579/69579_17040717450052196227.jpg?s=312x,http://pix3.agoda.net/hotelimages/695/69579/69579_17040717450052196228.jpg?s=312x,"Located in Banjarsari, Novotel Solo Hotel is a perfect starting point from which to explore Solo (Surakarta). Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. Take advantage of the hotel's 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop. Each guestroom is elegantly furnished and equipped with handy amenities. To enhance guests' stay, the hotel offers recreational facilities such as hot tub, fitness center, sauna, outdoor pool, spa. A welcoming atmosphere and excellent service are what you can expect during your stay at Novotel Solo Hotel.",1824,"8,20",326447
69692,Villa Mathis a Member of Secret Retreats,"81 Jalan Bumbak Banjar Anyar, Umalas",Bali,Bali,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69692,http://pix2.agoda.net/hotelimages/69692/-1/9cef404799f507cb4ca379c928ce6653.jpg?s=312x,http://pix3.agoda.net/hotelimages/696/69692/69692_121206203319655.jpg?s=312x,http://pix4.agoda.net/hotelimages/696/69692/69692_121206201346325.jpg?s=312x,http://pix5.agoda.net/hotelimages/696/69692/69692_121206202740665.jpg?s=312x,http://pix1.agoda.net/hotelimages/696/69692/69692_121206203134978.jpg?s=312x,"Ideally located in the prime touristic area of Seminyak, Villa Mathis a Member of Secret Retreats promises a relaxing and wonderful visit. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. Free Wi-Fi in all rooms, express check-in/check-out, luggage storage, Wi-Fi in public areas, valet parking are just some of the facilities on offer. Internet access – wireless, private pool, internet access – wireless (complimentary), air conditioning, desk can be found in selected guestrooms. The hotel offers various recreational opportunities. Convenience and comfort makes Villa Mathis a Member of Secret Retreats the perfect choice for your stay in Bali.",44,"8,10",418612
69693,FuramaXclusive Resort and Villas,"Jalan Raya Mambal Banjar Bindu, Mambal PO. Box 134 - Ubud 80571 Badung, Bali – Indonesia",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69693,http://pix4.agoda.net/hotelimages/69693/-1/a234e600737d9127e0f6ce016ad8f3f4.jpg?s=312x,http://pix5.agoda.net/hotelimages/696/69693/69693_14050917140019365604.jpg?s=312x,http://pix3.agoda.net/hotelimages/696/69693/69693_14020714480018276904.jpg?s=312x,http://pix3.agoda.net/hotelimages/696/69693/69693_14020716420018278493.jpg?s=312x,http://pix2.agoda.net/hotelimages/696/69693/69693_14020716420018278494.jpg?s=312x,"Located in Ubud, Furama Villas & Spa Ubud Hotel is a perfect starting point from which to explore Bali. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. Service-minded staff will welcome and guide you at the Furama Villas & Spa Ubud Hotel. Comfortable guestrooms ensure a good night's sleep with some rooms featuring facilities such as television LCD/plasma screen, separate living room, internet access – wireless, private pool, internet access – wireless (complimentary). Access to the hotel's yoga room, hot tub, sauna, outdoor pool, spa will further enhance your satisfying stay. Furama Villas & Spa Ubud Hotel combines warm hospitality with a lovely ambiance to make your stay in Bali unforgettable.",289,"7,90",595041
69845,Nandini Jungle Resort and Spa Bali,"Banjar Susut, Buahan, Payangan",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=69845,http://pix1.agoda.net/hotelimages/69845/-1/c950899736f66a5b9d2f520503501d24.jpg?s=312x,http://pix2.agoda.net/hotelimages/69845/-1/7a9dc04431de2dccf8d8b5a60f0dcce1.jpg?s=312x,http://pix2.agoda.net/hotelimages/69845/-1/e07d0c56f659840caa9a6a8f3d9ad458.jpg?s=312x,http://pix2.agoda.net/hotelimages/69845/-1/7a9dc04431de2dccf8d8b5a60f0dcce1.jpg?s=312x,http://pix4.agoda.net/hotelimages/69845/-1/6cd0f54884cfc54df2915e26f35a6fba.jpg?s=312x,"Nandini Jungle Resort and Spa Bali is a popular choice amongst travelers in Bali, whether exploring or just passing through. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. Free Wi-Fi in all rooms, 24-hour security, daily housekeeping, fax machine, fireplace are just some of the facilities on offer. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning. Enjoy the hotel's recreational facilities, including yoga room, hot tub, outdoor pool, spa, massage, before retiring to your room for a well-deserved rest. Discover all Bali has to offer by making Nandini Jungle Resort and Spa Bali your base.",413,"8,40",950381
71854,Arion Swiss-Belhotel Bandung,Otto Iskandardinata Street No.16,Bandung,West Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71854,http://pix5.agoda.net/hotelimages/71854/-1/9b8c65066f7c656d2223c3a51760868d.jpg?s=312x,http://pix3.agoda.net/hotelimages/718/71854/71854_17012714440050617986.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71854/71854_15061114270029274474.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71854/71854_15061114270029274503.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71854/71854_15061114270029274505.jpg?s=312x,"Arion Swiss-Belhotel Bandung is conveniently located in the popular Bandung City Center area. The hotel has everything you need for a comfortable stay. Service-minded staff will welcome and guide you at the Arion Swiss-Belhotel Bandung. Each guestroom is elegantly furnished and equipped with handy amenities. The hotel's peaceful atmosphere extends to its recreational facilities which include fitness center, outdoor pool, spa, massage, kids club. Arion Swiss-Belhotel Bandung is an excellent choice from which to explore Bandung or to simply relax and rejuvenate.",2512,"7,90",319421
71855,Aston Braga Hotel & Residence Bandung,At Braga Citywalk Jl. Braga No 99 - 101,Bandung,West Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71855,http://pix5.agoda.net/hotelimages/71855/-1/4f000192021fec8e9ee2aeebad1e72db.jpg?s=312x,http://pix3.agoda.net/hotelimages/71855/-1/98b7af7ffe8c138e46ff049339e12556.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71855/71855_17010415000050116954.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71855/71855_17010415000050116959.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71855/71855_17010415000050117199.jpg?s=312x,"Stop at Aston Braga Hotel & Residence Bandung to discover the wonders of Bandung. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. To be found at the hotel are 24-hour room service, free Wi-Fi in all rooms, facilities for disabled guests, Wi-Fi in public areas, valet parking. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like television LCD/plasma screen, carpeting, mirror, towels, separate living room. To enhance guests' stay, the hotel offers recreational facilities such as fitness center, outdoor pool, spa, massage, pool (kids). Friendly staff, great facilities and close proximity to all that Bandung has to offer are three great reasons you should stay at Aston Braga Hotel & Residence Bandung.",4232,"7,80",323154
71856,Grand Aquila Hotel,Dr. Djundjunan 116,Bandung,West Java,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71856,http://pix5.agoda.net/hotelimages/71856/-1/bea3aaa4c1f030cc97d6be80eeaac493.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71856/71856_17041514090052418839.jpg?s=312x,http://pix4.agoda.net/hotelimages/71856/-1/16eeaaeaa29ec41547f2b0614cc1ec86.jpg?s=312x,http://pix4.agoda.net/hotelimages/71856/-1/de646f0a12a7c61c4458c1f75884aafc.jpg?s=312x,http://pix1.agoda.net/hotelimages/71856/-1/145e9d7551e1790426d20a4a3557b4ea.jpg?s=312x,"Grand Aquila Hotel is a popular choice amongst travelers in Bandung, whether exploring or just passing through. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. Take advantage of the hotel's free Wi-Fi in all rooms, daily housekeeping, 24-hour security, 24-hour front desk, valet parking. Designed for comfort, selected guestrooms offer television LCD/plasma screen, mirror, towels, internet access – wireless, non smoking rooms to ensure a restful night. Take a break from a long day and make use of hot tub, outdoor pool, spa, massage, children's playground. Grand Aquila Hotel combines warm hospitality with a lovely ambiance to make your stay in Bandung unforgettable.",425,"7,60",609131
71859,Hotel Santika Cirebon,Jl.Dr.Wahidin No.32,Cirebon,West Java,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71859,http://pix4.agoda.net/hotelimages/718/71859/71859_14071709540020309049.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71859/71859_17021010170050902857.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71859/71859_14071709540020309040.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71859/71859_14071709540020309042.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71859/71859_14071709540020309046.jpg?s=312x,"Ideally located in the prime touristic area of Kejaksan, Hotel Santika Cirebon promises a relaxing and wonderful visit. Both business travelers and tourists can enjoy the hotel's facilities and services. All the necessary facilities, including 24-hour room service, free Wi-Fi in all rooms, facilities for disabled guests, Wi-Fi in public areas, car park, are at hand. Comfortable guestrooms ensure a good night's sleep with some rooms featuring facilities such as television LCD/plasma screen, complimentary instant coffee, complimentary tea, free welcome drink, mirror. Entertain the hotel's recreational facilities, including fitness center, sauna, outdoor pool, massage, pool (kids). Hotel Santika Cirebon combines warm hospitality with a lovely ambiance to make your stay in Cirebon unforgettable.",630,"8,10",480922
71863,Kemang Icon Hotel,"Jalan Kemang Raya 1, Jakarta",Jakarta,DKI Jakarta,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71863,http://pix5.agoda.net/hotelimages/71863/-1/dffcf26cdfb886cf245761d967756042.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71863/71863_16111300190048670101.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71863/71863_110423130405488.jpg?s=312x,http://pix3.agoda.net/hotelimages/718/71863/71863_16111300190048670092.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71863/71863_16111300190048670093.jpg?s=312x,"Kemang Icon By Alila Hotel is conveniently located in the popular Kemang area. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. Facilities like free Wi-Fi in all rooms, 24-hour security, photocopying, printer, taxi service are readily available for you to enjoy. Comfortable guestrooms ensure a good night's sleep with some rooms featuring facilities such as television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning. To enhance guests' stay, the hotel offers recreational facilities such as outdoor pool, garden. Kemang Icon By Alila Hotel is an excellent choice from which to explore Jakarta or to simply relax and rejuvenate.",376,"7,60",1151960
